Dates,Times,ING Stage DCP-raw
7/17/2020,14:45:00,0.48
7/17/2020,15:00:00,0.46
7/17/2020,15:15:00,0.46
7/17/2020,15:30:00,0.45
7/17/2020,15:45:00,0.44
7/17/2020,16:00:00,0.43
7/17/2020,16:15:00,0.43
7/17/2020,16:30:00,0.43
7/17/2020,16:45:00,0.43
7/17/2020,17:00:00,0.43
7/17/2020,17:15:00,0.44
7/17/2020,17:30:00,0.45
7/17/2020,17:45:00,0.46
7/17/2020,18:00:00,0.47
7/17/2020,18:15:00,0.49
7/17/2020,18:30:00,0.51
7/17/2020,18:45:00,0.53
7/17/2020,19:00:00,0.55
7/17/2020,19:15:00,0.57
7/17/2020,19:30:00,0.59
7/17/2020,19:45:00,0.61
7/17/2020,20:00:00,0.63
7/17/2020,20:15:00,0.66
7/17/2020,20:30:00,0.69
7/17/2020,20:45:00,0.71
7/17/2020,21:00:00,0.73
7/17/2020,21:15:00,0.74
7/17/2020,21:30:00,0.78
7/17/2020,21:45:00,0.8
7/17/2020,22:00:00,0.83
7/17/2020,22:15:00,0.86
7/17/2020,22:30:00,0.88
7/17/2020,22:45:00,0.91
7/17/2020,23:00:00,0.94
7/17/2020,23:15:00,0.96
7/17/2020,23:30:00,0.99
7/17/2020,23:45:00,1.01
7/18/2020,0:00:00,1.05
7/18/2020,0:15:00,1.06
7/18/2020,0:30:00,1.07
7/18/2020,0:45:00,1.08
7/18/2020,1:00:00,1.09
7/18/2020,1:15:00,1.09
7/18/2020,1:30:00,1.11
7/18/2020,1:45:00,1.11
7/18/2020,2:00:00,1.14
7/18/2020,2:15:00,1.14
7/18/2020,2:30:00,1.15
7/18/2020,2:45:00,1.16
7/18/2020,3:00:00,1.18
7/18/2020,3:15:00,1.17
7/18/2020,3:30:00,1.2
7/18/2020,3:45:00,1.2
7/18/2020,4:00:00,1.22
7/18/2020,4:15:00,1.24
7/18/2020,4:30:00,1.25
7/18/2020,4:45:00,1.26
7/18/2020,5:00:00, 
7/18/2020,5:15:00,1.27
7/18/2020,5:30:00,1.28
7/18/2020,5:45:00,1.3
7/18/2020,6:00:00, 
7/18/2020,6:15:00,1.31
7/18/2020,6:30:00,1.32
7/18/2020,6:45:00,1.33
7/18/2020,7:00:00,1.33
7/18/2020,7:15:00,1.33
7/18/2020,7:30:00,1.35
7/18/2020,7:45:00,1.35
7/18/2020,8:00:00,1.37
7/18/2020,8:15:00,1.35
7/18/2020,8:30:00,1.36
7/18/2020,8:45:00,1.34
7/18/2020,9:00:00,1.37
7/18/2020,9:15:00,1.37
7/18/2020,9:30:00,1.37
7/18/2020,9:45:00,1.37
7/18/2020,10:00:00,1.34
7/18/2020,10:15:00,1.34
7/18/2020,10:30:00,1.35
7/18/2020,10:45:00,1.35
7/18/2020,11:00:00,1.32
7/18/2020,11:15:00,1.3
7/18/2020,11:30:00,1.3
7/18/2020,11:45:00,1.31
7/18/2020,12:00:00,1.31
7/18/2020,12:15:00,1.29
7/18/2020,12:30:00,1.29
7/18/2020,12:45:00,1.3
7/18/2020,13:00:00,1.29
7/18/2020,13:15:00,1.3
7/18/2020,13:30:00,1.3
7/18/2020,13:45:00,1.3
7/18/2020,14:00:00, 
7/18/2020,14:15:00,1.32
7/18/2020,14:30:00,1.33
7/18/2020,14:45:00,1.34
7/18/2020,15:00:00,1.34
7/18/2020,15:15:00,1.37
7/18/2020,15:30:00,1.38
7/18/2020,15:45:00,1.38
7/18/2020,16:00:00,1.39
7/18/2020,16:15:00,1.4
7/18/2020,16:30:00,1.41
7/18/2020,16:45:00,1.44
7/18/2020,17:00:00,1.48
7/18/2020,17:15:00,1.49
7/18/2020,17:30:00,1.51
7/18/2020,17:45:00,1.54
7/18/2020,18:00:00,1.56
7/18/2020,18:15:00,1.58
7/18/2020,18:30:00,1.61
7/18/2020,18:45:00,1.65
7/18/2020,19:00:00,1.67
7/18/2020,19:15:00,1.69
7/18/2020,19:30:00,1.72
7/18/2020,19:45:00,1.74
7/18/2020,20:00:00,1.78
7/18/2020,20:15:00,1.78
7/18/2020,20:30:00,1.81
7/18/2020,20:45:00,1.86
7/18/2020,21:00:00,1.88
7/18/2020,21:15:00,1.88
7/18/2020,21:30:00,1.89
7/18/2020,21:45:00,1.93
7/18/2020,22:00:00,1.96
7/18/2020,22:15:00,1.98
7/18/2020,22:30:00,1.96
7/18/2020,22:45:00,1.98
7/18/2020,23:00:00,2.03
7/18/2020,23:15:00,2.01
7/18/2020,23:30:00,2.05
7/18/2020,23:45:00,2.06
7/19/2020,0:00:00, 
7/19/2020,0:15:00,2.11
7/19/2020,0:30:00,2.09
7/19/2020,0:45:00,2.12
7/19/2020,1:00:00,2.14
7/19/2020,1:15:00,2.15
7/19/2020,1:30:00,2.15
7/19/2020,1:45:00,2.16
7/19/2020,2:00:00,2.15
7/19/2020,2:15:00,2.15
7/19/2020,2:30:00,2.15
7/19/2020,2:45:00,2.11
7/19/2020,3:00:00, 
7/19/2020,3:15:00,2.06
7/19/2020,3:30:00,2.09
7/19/2020,3:45:00,2.07
7/19/2020,4:00:00,2.06
7/19/2020,4:15:00,2.02
7/19/2020,4:30:00,2.02
7/19/2020,4:45:00,2.01
7/19/2020,5:00:00, 
7/19/2020,5:15:00,1.97
7/19/2020,5:30:00,1.92
7/19/2020,5:45:00,1.91
7/19/2020,6:00:00,1.89
7/19/2020,6:15:00,1.89
7/19/2020,6:30:00,1.87
7/19/2020,6:45:00,1.82
7/19/2020,7:00:00,1.8
7/19/2020,7:15:00,1.77
7/19/2020,7:30:00,1.75
7/19/2020,7:45:00,1.73
7/19/2020,8:00:00,1.7
7/19/2020,8:15:00,1.7
7/19/2020,8:30:00,1.68
7/19/2020,8:45:00,1.65
7/19/2020,9:00:00,1.62
7/19/2020,9:15:00,1.62
7/19/2020,9:30:00,1.58
7/19/2020,9:45:00,1.56
7/19/2020,10:00:00, 
7/19/2020,10:15:00,1.53
7/19/2020,10:30:00,1.52
7/19/2020,10:45:00,1.5
7/19/2020,11:00:00,1.48
7/19/2020,11:15:00,1.45
7/19/2020,11:30:00,1.45
7/19/2020,11:45:00,1.43
7/19/2020,12:00:00,1.41
7/19/2020,12:15:00,1.41
7/19/2020,12:30:00,1.36
7/19/2020,12:45:00,1.37
7/19/2020,13:00:00,1.37
7/19/2020,13:15:00,1.34
7/19/2020,13:30:00,1.33
7/19/2020,13:45:00,1.32
7/19/2020,14:00:00,1.3
7/19/2020,14:15:00,1.28
7/19/2020,14:30:00,1.3
7/19/2020,14:45:00,1.28
7/19/2020,15:00:00,1.3
7/19/2020,15:15:00,1.3
7/19/2020,15:30:00,1.29
7/19/2020,15:45:00,1.3
7/19/2020,16:00:00,1.32
7/19/2020,16:15:00,1.32
7/19/2020,16:30:00,1.35
7/19/2020,16:45:00,1.35
7/19/2020,17:00:00,1.37
7/19/2020,17:15:00,1.4
7/19/2020,17:30:00,1.41
7/19/2020,17:45:00,1.42
7/19/2020,18:00:00,1.44
7/19/2020,18:15:00,1.47
7/19/2020,18:30:00,1.5
7/19/2020,18:45:00,1.53
7/19/2020,19:00:00,1.58
7/19/2020,19:15:00,1.63
7/19/2020,19:30:00,1.69
7/19/2020,19:45:00,1.73
7/19/2020,20:00:00, 
7/19/2020,20:15:00,1.8
7/19/2020,20:30:00,1.82
7/19/2020,20:45:00,1.86
7/19/2020,21:00:00,1.87
7/19/2020,21:15:00,1.89
7/19/2020,21:30:00,1.92
7/19/2020,21:45:00,1.9
7/19/2020,22:00:00,1.96
7/19/2020,22:15:00,1.93
7/19/2020,22:30:00,1.97
7/19/2020,22:45:00,2
7/19/2020,23:00:00,1.99
7/19/2020,23:15:00,2.02
7/19/2020,23:30:00,2
7/19/2020,23:45:00,1.99
7/20/2020,0:00:00, 
7/20/2020,0:15:00,1.97
7/20/2020,0:30:00,1.96
7/20/2020,0:45:00,1.94
7/20/2020,1:00:00,1.94
7/20/2020,1:15:00,1.94
7/20/2020,1:30:00,1.9
7/20/2020,1:45:00,1.88
7/20/2020,2:00:00, 
7/20/2020,2:15:00,1.87
7/20/2020,2:30:00,1.83
7/20/2020,2:45:00,1.83
7/20/2020,3:00:00, 
7/20/2020,3:15:00,1.78
7/20/2020,3:30:00,1.79
7/20/2020,3:45:00,1.75
7/20/2020,4:00:00, 
7/20/2020,4:15:00,1.69
7/20/2020,4:30:00,1.67
7/20/2020,4:45:00,1.67
7/20/2020,5:00:00,1.66
7/20/2020,5:15:00,1.62
7/20/2020,5:30:00,1.61
7/20/2020,5:45:00,1.59
7/20/2020,6:00:00,1.56
7/20/2020,6:15:00,1.56
7/20/2020,6:30:00,1.53
7/20/2020,6:45:00,1.53
7/20/2020,7:00:00, 
7/20/2020,7:15:00,1.47
7/20/2020,7:30:00,1.45
7/20/2020,7:45:00,1.45
7/20/2020,8:00:00,1.41
7/20/2020,8:15:00,1.4
7/20/2020,8:30:00,1.39
7/20/2020,8:45:00,1.37
7/20/2020,9:00:00,1.33
7/20/2020,9:15:00,1.33
7/20/2020,9:30:00,1.31
7/20/2020,9:45:00,1.29
7/20/2020,10:00:00, 
7/20/2020,10:15:00,1.25
7/20/2020,10:30:00,1.22
7/20/2020,10:45:00,1.21
7/20/2020,11:00:00,1.2
7/20/2020,11:15:00,1.17
7/20/2020,11:30:00,1.16
7/20/2020,11:45:00,1.14
7/20/2020,12:00:00,1.13
7/20/2020,12:15:00,1.11
7/20/2020,12:30:00,1.1
7/20/2020,12:45:00,1.09
7/20/2020,13:00:00,1.08
7/20/2020,13:15:00,1.07
7/20/2020,13:30:00,1.05
7/20/2020,13:45:00,1.05
7/20/2020,14:00:00, 
7/20/2020,14:15:00,1.05
7/20/2020,14:30:00,1.03
7/20/2020,14:45:00,1.03
7/20/2020,15:00:00,1.01
7/20/2020,15:15:00,1.01
7/20/2020,15:30:00,1.03
7/20/2020,15:45:00,1.02
7/20/2020,16:00:00, 
7/20/2020,16:15:00,1.03
7/20/2020,16:30:00,1.04
7/20/2020,16:45:00,1.05
7/20/2020,17:00:00,1.06
7/20/2020,17:15:00,1.08
7/20/2020,17:30:00,1.09
7/20/2020,17:45:00,1.12
7/20/2020,18:00:00,1.14
7/20/2020,18:15:00,1.2
7/20/2020,18:30:00,1.2
7/20/2020,18:45:00,1.23
7/20/2020,19:00:00, 
7/20/2020,19:15:00,1.33
7/20/2020,19:30:00,1.36
7/20/2020,19:45:00,1.38
7/20/2020,20:00:00,1.41
7/20/2020,20:15:00,1.44
7/20/2020,20:30:00,1.49
7/20/2020,20:45:00,1.53
7/20/2020,21:00:00,1.57
7/20/2020,21:15:00,1.59
7/20/2020,21:30:00,1.62
7/20/2020,21:45:00,1.64
7/20/2020,22:00:00,1.67
7/20/2020,22:15:00,1.72
7/20/2020,22:30:00,1.73
7/20/2020,22:45:00,1.77
7/20/2020,23:00:00,1.79
7/20/2020,23:15:00,1.83
7/20/2020,23:30:00,1.87
7/20/2020,23:45:00,1.87
7/21/2020,0:00:00,1.9
7/21/2020,0:15:00,1.91
7/21/2020,0:30:00,1.92
7/21/2020,0:45:00,1.94
7/21/2020,1:00:00, 
7/21/2020,1:15:00,1.94
7/21/2020,1:30:00,1.96
7/21/2020,1:45:00,1.97
7/21/2020,2:00:00,1.94
7/21/2020,2:15:00,1.94
7/21/2020,2:30:00,1.9
7/21/2020,2:45:00,1.91
7/21/2020,3:00:00,1.88
7/21/2020,3:15:00,1.86
7/21/2020,3:30:00,1.82
7/21/2020,3:45:00,1.84
7/21/2020,4:00:00, 
7/21/2020,4:15:00,1.8
7/21/2020,4:30:00,1.74
7/21/2020,4:45:00,1.75
7/21/2020,5:00:00, 
7/21/2020,5:15:00,1.7
7/21/2020,5:30:00,1.66
7/21/2020,5:45:00,1.63
7/21/2020,6:00:00, 
7/21/2020,6:15:00,1.58
7/21/2020,6:30:00,1.56
7/21/2020,6:45:00,1.53
7/21/2020,7:00:00,1.49
7/21/2020,7:15:00,1.47
7/21/2020,7:30:00,1.44
7/21/2020,7:45:00,1.41
7/21/2020,8:00:00,1.37
7/21/2020,8:15:00,1.34
7/21/2020,8:30:00,1.32
7/21/2020,8:45:00,1.3
7/21/2020,9:00:00, 
7/21/2020,9:15:00,1.23
7/21/2020,9:30:00,1.2
7/21/2020,9:45:00,1.18
7/21/2020,10:00:00,1.17
7/21/2020,10:15:00,1.14
7/21/2020,10:30:00,1.12
7/21/2020,10:45:00,1.09
7/21/2020,11:00:00,1.06
7/21/2020,11:15:00,1.04
7/21/2020,11:30:00,1.02
7/21/2020,11:45:00,1
7/21/2020,12:00:00,0.99
7/21/2020,12:15:00,0.96
7/21/2020,12:30:00,0.93
7/21/2020,12:45:00,0.94
7/21/2020,13:00:00, 
7/21/2020,13:15:00,0.89
7/21/2020,13:30:00,0.86
7/21/2020,13:45:00,0.86
7/21/2020,14:00:00, 
7/21/2020,14:15:00,0.82
7/21/2020,14:30:00,0.8
7/21/2020,14:45:00,0.79
7/21/2020,15:00:00,0.78
7/21/2020,15:15:00,0.77
7/21/2020,15:30:00,0.75
7/21/2020,15:45:00,0.74
7/21/2020,16:00:00,0.73
7/21/2020,16:15:00,0.73
7/21/2020,16:30:00,0.72
7/21/2020,16:45:00,0.73
7/21/2020,17:00:00,0.72
7/21/2020,17:15:00,0.74
7/21/2020,17:30:00,0.75
7/21/2020,17:45:00,0.76
7/21/2020,18:00:00, 
7/21/2020,18:15:00,0.78
7/21/2020,18:30:00,0.79
7/21/2020,18:45:00,0.8
7/21/2020,19:00:00, 
7/21/2020,19:15:00,0.85
7/21/2020,19:30:00,0.87
7/21/2020,19:45:00,0.91
7/21/2020,20:00:00,0.93
7/21/2020,20:15:00,0.96
7/21/2020,20:30:00,1.01
7/21/2020,20:45:00,1.04
7/21/2020,21:00:00,1.05
7/21/2020,21:15:00,1.12
7/21/2020,21:30:00,1.16
7/21/2020,21:45:00,1.2
7/21/2020,22:00:00, 
7/21/2020,22:15:00,1.27
7/21/2020,22:30:00,1.33
7/21/2020,22:45:00,1.33
7/21/2020,23:00:00,1.38
7/21/2020,23:15:00,1.43
7/21/2020,23:30:00,1.44
7/21/2020,23:45:00,1.46
7/22/2020,0:00:00, 
7/22/2020,0:15:00,1.53
7/22/2020,0:30:00,1.53
7/22/2020,0:45:00,1.54
7/22/2020,1:00:00,1.56
7/22/2020,1:15:00,1.58
7/22/2020,1:30:00,1.58
7/22/2020,1:45:00,1.58
7/22/2020,2:00:00, 
7/22/2020,2:15:00,1.58
7/22/2020,2:30:00,1.59
7/22/2020,2:45:00,1.6
7/22/2020,3:00:00,1.58
7/22/2020,3:15:00,1.58
7/22/2020,3:30:00,1.58
7/22/2020,3:45:00,1.55
7/22/2020,4:00:00, 
7/22/2020,4:15:00,1.54
7/22/2020,4:30:00,1.53
7/22/2020,4:45:00,1.51
7/22/2020,5:00:00, 
7/22/2020,5:15:00,1.47
7/22/2020,5:30:00,1.46
7/22/2020,5:45:00,1.43
7/22/2020,6:00:00, 
7/22/2020,6:15:00,1.38
7/22/2020,6:30:00,1.38
7/22/2020,6:45:00,1.35
7/22/2020,7:00:00,1.33
7/22/2020,7:15:00,1.32
7/22/2020,7:30:00,1.29
7/22/2020,7:45:00,1.24
7/22/2020,8:00:00, 
7/22/2020,8:15:00,1.22
7/22/2020,8:30:00,1.19
7/22/2020,8:45:00,1.16
7/22/2020,9:00:00, 
7/22/2020,9:15:00,1.11
7/22/2020,9:30:00,1.09
7/22/2020,9:45:00,1.07
7/22/2020,10:00:00, 
7/22/2020,10:15:00,1.03
7/22/2020,10:30:00,0.99
7/22/2020,10:45:00,0.98
7/22/2020,11:00:00,0.96
7/22/2020,11:15:00,0.93
7/22/2020,11:30:00,0.91
7/22/2020,11:45:00,0.87
7/22/2020,12:00:00,0.85
7/22/2020,12:15:00,0.85
7/22/2020,12:30:00,0.84
7/22/2020,12:45:00,0.81
7/22/2020,13:00:00, 
7/22/2020,13:15:00,0.78
7/22/2020,13:30:00,0.76
7/22/2020,13:45:00,0.74
7/22/2020,14:00:00,0.73
7/22/2020,14:15:00,0.71
7/22/2020,14:30:00,0.7
7/22/2020,14:45:00,0.68
7/22/2020,15:00:00,0.67
7/22/2020,15:15:00,0.66
7/22/2020,15:30:00,0.65
7/22/2020,15:45:00,0.64
7/22/2020,16:00:00,0.64
7/22/2020,16:15:00,0.64
7/22/2020,16:30:00,0.63
7/22/2020,16:45:00,0.63
7/22/2020,17:00:00,0.64
7/22/2020,17:15:00,0.65
7/22/2020,17:30:00,0.66
7/22/2020,17:45:00,0.67
7/22/2020,18:00:00, 
7/22/2020,18:15:00,0.69
7/22/2020,18:30:00,0.71
7/22/2020,18:45:00,0.72
7/22/2020,19:00:00,0.75
7/22/2020,19:15:00,0.77
7/22/2020,19:30:00,0.79
7/22/2020,19:45:00,0.83
7/22/2020,20:00:00, 
7/22/2020,20:15:00,0.89
7/22/2020,20:30:00,0.92
7/22/2020,20:45:00,0.96
7/22/2020,21:00:00,1.02
7/22/2020,21:15:00,1.06
7/22/2020,21:30:00,1.09
7/22/2020,21:45:00,1.12
7/22/2020,22:00:00,1.2
7/22/2020,22:15:00,1.21
7/22/2020,22:30:00,1.29
7/22/2020,22:45:00,1.3
7/22/2020,23:00:00,1.34
7/22/2020,23:15:00,1.38
7/22/2020,23:30:00,1.39
7/22/2020,23:45:00,1.44
7/23/2020,0:00:00,1.44
7/23/2020,0:15:00,1.48
7/23/2020,0:30:00,1.49
7/23/2020,0:45:00,1.53
7/23/2020,1:00:00,1.54
7/23/2020,1:15:00,1.55
7/23/2020,1:30:00,1.57
7/23/2020,1:45:00,1.58
7/23/2020,2:00:00,1.58
7/23/2020,2:15:00,1.58
7/23/2020,2:30:00,1.6
7/23/2020,2:45:00,1.6
7/23/2020,3:00:00,1.6
7/23/2020,3:15:00,1.57
7/23/2020,3:30:00,1.58
7/23/2020,3:45:00,1.57
7/23/2020,4:00:00, 
7/23/2020,4:15:00,1.53
7/23/2020,4:30:00,1.55
7/23/2020,4:45:00,1.51
7/23/2020,5:00:00,1.49
7/23/2020,5:15:00,1.48
7/23/2020,5:30:00,1.46
7/23/2020,5:45:00,1.46
7/23/2020,6:00:00,1.44
7/23/2020,6:15:00,1.4
7/23/2020,6:30:00,1.39
7/23/2020,6:45:00,1.36
7/23/2020,7:00:00,1.34
7/23/2020,7:15:00,1.32
7/23/2020,7:30:00,1.3
7/23/2020,7:45:00,1.28
7/23/2020,8:00:00,1.25
7/23/2020,8:15:00,1.22
7/23/2020,8:30:00,1.2
7/23/2020,8:45:00,1.17
7/23/2020,9:00:00,1.16
7/23/2020,9:15:00,1.14
7/23/2020,9:30:00,1.09
7/23/2020,9:45:00,1.07
7/23/2020,10:00:00,1.06
7/23/2020,10:15:00,1.05
7/23/2020,10:30:00,1.01
7/23/2020,10:45:00,0.99
7/23/2020,11:00:00,0.96
7/23/2020,11:15:00,0.93
7/23/2020,11:30:00,0.93
7/23/2020,11:45:00,0.9
7/23/2020,12:00:00,0.88
7/23/2020,12:15:00,0.85
7/23/2020,12:30:00,0.84
7/23/2020,12:45:00,0.81
7/23/2020,13:00:00,0.79
7/23/2020,13:15:00,0.78
7/23/2020,13:30:00,0.76
7/23/2020,13:45:00,0.75
7/23/2020,14:00:00,0.73
7/23/2020,14:15:00,0.72
7/23/2020,14:30:00,0.7
7/23/2020,14:45:00,0.68
7/23/2020,15:00:00,0.68
7/23/2020,15:15:00,0.68
7/23/2020,15:30:00,0.67
7/23/2020,15:45:00,0.66
7/23/2020,16:00:00,0.66
7/23/2020,16:15:00,0.66
7/23/2020,16:30:00,0.66
7/23/2020,16:45:00,0.66
7/23/2020,17:00:00,0.67
7/23/2020,17:15:00,0.67
7/23/2020,17:30:00,0.69
7/23/2020,17:45:00,0.69
7/23/2020,18:00:00, 
7/23/2020,18:15:00,0.73
7/23/2020,18:30:00,0.74
7/23/2020,18:45:00,0.76
7/23/2020,19:00:00,0.79
7/23/2020,19:15:00,0.81
7/23/2020,19:30:00,0.84
7/23/2020,19:45:00,0.87
7/23/2020,20:00:00, 
7/23/2020,20:15:00,0.94
7/23/2020,20:30:00,0.97
7/23/2020,20:45:00,1.02
7/23/2020,21:00:00,1.05
7/23/2020,21:15:00,1.11
7/23/2020,21:30:00,1.17
7/23/2020,21:45:00,1.21
7/23/2020,22:00:00,1.25
7/23/2020,22:15:00,1.3
7/23/2020,22:30:00,1.34
7/23/2020,22:45:00,1.36
7/23/2020,23:00:00,1.41
7/23/2020,23:15:00,1.45
7/23/2020,23:30:00,1.47
7/23/2020,23:45:00,1.51
7/24/2020,0:00:00, 
7/24/2020,0:15:00,1.55
7/24/2020,0:30:00,1.55
7/24/2020,0:45:00,1.59
7/24/2020,1:00:00,1.6
7/24/2020,1:15:00,1.61
7/24/2020,1:30:00,1.62
7/24/2020,1:45:00,1.61
7/24/2020,2:00:00,1.62
7/24/2020,2:15:00,1.64
7/24/2020,2:30:00,1.62
7/24/2020,2:45:00,1.62
7/24/2020,3:00:00,1.61
7/24/2020,3:15:00,1.59
7/24/2020,3:30:00,1.59
7/24/2020,3:45:00,1.61
7/24/2020,4:00:00,1.58
7/24/2020,4:15:00,1.56
7/24/2020,4:30:00,1.57
7/24/2020,4:45:00,1.54
7/24/2020,5:00:00,1.54
7/24/2020,5:15:00,1.5
7/24/2020,5:30:00,1.48
7/24/2020,5:45:00,1.45
7/24/2020,6:00:00,1.45
7/24/2020,6:15:00,1.43
7/24/2020,6:30:00,1.41
7/24/2020,6:45:00,1.38
7/24/2020,7:00:00,1.34
7/24/2020,7:15:00,1.35
7/24/2020,7:30:00,1.32
7/24/2020,7:45:00,1.28
7/24/2020,8:00:00,1.26
7/24/2020,8:15:00,1.25
7/24/2020,8:30:00,1.2
7/24/2020,8:45:00,1.19
7/24/2020,9:00:00,1.17
7/24/2020,9:15:00,1.14
7/24/2020,9:30:00,1.1
7/24/2020,9:45:00,1.06
7/24/2020,10:00:00,1.06
7/24/2020,10:15:00,1.05
7/24/2020,10:30:00,1.01
7/24/2020,10:45:00,1
7/24/2020,11:00:00,0.97
7/24/2020,11:15:00,0.94
7/24/2020,11:30:00,0.93
7/24/2020,11:45:00,0.89
7/24/2020,12:00:00,0.88
7/24/2020,12:15:00,0.86
7/24/2020,12:30:00,0.84
7/24/2020,12:45:00,0.8
7/24/2020,13:00:00, 
7/24/2020,13:15:00,0.78
7/24/2020,13:30:00,0.78
7/24/2020,13:45:00,0.74
7/24/2020,14:00:00, 
7/24/2020,14:15:00,0.71
7/24/2020,14:30:00,0.69
7/24/2020,14:45:00,0.68
7/24/2020,15:00:00,0.68
7/24/2020,15:15:00,0.66
7/24/2020,15:30:00,0.65
7/24/2020,15:45:00,0.64
7/24/2020,16:00:00,0.63
7/24/2020,16:15:00,0.63
7/24/2020,16:30:00,0.62
7/24/2020,16:45:00,0.62
7/24/2020,17:00:00, 
7/24/2020,17:15:00,0.62
7/24/2020,17:30:00,0.63
7/24/2020,17:45:00,0.64
7/24/2020,18:00:00,0.65
7/24/2020,18:15:00,0.66
7/24/2020,18:30:00,0.67
7/24/2020,18:45:00,0.7
7/24/2020,19:00:00,0.71
7/24/2020,19:15:00,0.73
7/24/2020,19:30:00,0.75
7/24/2020,19:45:00,0.78
7/24/2020,20:00:00,0.8
7/24/2020,20:15:00,0.82
7/24/2020,20:30:00,0.86
7/24/2020,20:45:00,0.9
7/24/2020,21:00:00,0.93
7/24/2020,21:15:00,0.98
7/24/2020,21:30:00,1.01
7/24/2020,21:45:00,1.03
7/24/2020,22:00:00,1.08
7/24/2020,22:15:00,1.13
7/24/2020,22:30:00,1.17
7/24/2020,22:45:00,1.2
7/24/2020,23:00:00,1.23
7/24/2020,23:15:00,1.26
7/24/2020,23:30:00,1.29
7/24/2020,23:45:00,1.31
7/25/2020,0:00:00,1.34
7/25/2020,0:15:00,1.36
7/25/2020,0:30:00,1.37
7/25/2020,0:45:00,1.4
7/25/2020,1:00:00,1.41
7/25/2020,1:15:00,1.42
7/25/2020,1:30:00,1.42
7/25/2020,1:45:00,1.41
7/25/2020,2:00:00,1.43
7/25/2020,2:15:00,1.43
7/25/2020,2:30:00,1.45
7/25/2020,2:45:00,1.43
7/25/2020,3:00:00,1.43
7/25/2020,3:15:00,1.42
7/25/2020,3:30:00,1.42
7/25/2020,3:45:00,1.41
7/25/2020,4:00:00, 
7/25/2020,4:15:00,1.39
7/25/2020,4:30:00,1.36
7/25/2020,4:45:00,1.36
7/25/2020,5:00:00,1.35
7/25/2020,5:15:00,1.32
7/25/2020,5:30:00,1.3
7/25/2020,5:45:00,1.3
7/25/2020,6:00:00, 
7/25/2020,6:15:00,1.25
7/25/2020,6:30:00,1.24
7/25/2020,6:45:00,1.21
7/25/2020,7:00:00,1.19
7/25/2020,7:15:00,1.17
7/25/2020,7:30:00,1.14
7/25/2020,7:45:00,1.13
7/25/2020,8:00:00,1.1
7/25/2020,8:15:00,1.09
7/25/2020,8:30:00,1.08
7/25/2020,8:45:00,1.05
7/25/2020,9:00:00,1.03
7/25/2020,9:15:00,1.01
7/25/2020,9:30:00,0.98
7/25/2020,9:45:00,0.96
7/25/2020,10:00:00,0.94
7/25/2020,10:15:00,0.91
7/25/2020,10:30:00,0.91
7/25/2020,10:45:00,0.88
7/25/2020,11:00:00, 
7/25/2020,11:15:00,0.85
7/25/2020,11:30:00,0.82
7/25/2020,11:45:00,0.8
7/25/2020,12:00:00,0.78
7/25/2020,12:15:00,0.77
7/25/2020,12:30:00,0.74
7/25/2020,12:45:00,0.73
7/25/2020,13:00:00,0.71
7/25/2020,13:15:00,0.69
7/25/2020,13:30:00,0.67
7/25/2020,13:45:00,0.66
7/25/2020,14:00:00, 
7/25/2020,14:15:00,0.63
7/25/2020,14:30:00,0.61
7/25/2020,14:45:00,0.59
7/25/2020,15:00:00,0.58
7/25/2020,15:15:00,0.57
7/25/2020,15:30:00,0.56
7/25/2020,15:45:00,0.55
7/25/2020,16:00:00,0.53
7/25/2020,16:15:00,0.53
7/25/2020,16:30:00,0.52
7/25/2020,16:45:00,0.52
7/25/2020,17:00:00, 
7/25/2020,17:15:00,0.51
7/25/2020,17:30:00,0.51
7/25/2020,17:45:00,0.51
7/25/2020,18:00:00, 
7/25/2020,18:15:00,0.52
7/25/2020,18:30:00,0.54
7/25/2020,18:45:00,0.55
7/25/2020,19:00:00, 
7/25/2020,19:15:00,0.58
7/25/2020,19:30:00,0.59
7/25/2020,19:45:00,0.6
7/25/2020,20:00:00, 
7/25/2020,20:15:00,0.64
7/25/2020,20:30:00,0.66
7/25/2020,20:45:00,0.69
7/25/2020,21:00:00, 
7/25/2020,21:15:00,0.74
7/25/2020,21:30:00,0.78
7/25/2020,21:45:00,0.81
7/25/2020,22:00:00,0.83
7/25/2020,22:15:00,0.87
7/25/2020,22:30:00,0.9
7/25/2020,22:45:00,0.93
7/25/2020,23:00:00, 
7/25/2020,23:15:00,0.99
7/25/2020,23:30:00,1.02
7/25/2020,23:45:00,1.05
7/26/2020,0:00:00,1.07
7/26/2020,0:15:00,1.09
7/26/2020,0:30:00,1.1
7/26/2020,0:45:00,1.14
7/26/2020,1:00:00,1.15
7/26/2020,1:15:00,1.15
7/26/2020,1:30:00,1.18
7/26/2020,1:45:00,1.19
7/26/2020,2:00:00, 
7/26/2020,2:15:00,1.21
7/26/2020,2:30:00,1.21
7/26/2020,2:45:00,1.22
7/26/2020,3:00:00, 
7/26/2020,3:15:00,1.23
7/26/2020,3:30:00,1.22
7/26/2020,3:45:00,1.22
7/26/2020,4:00:00,1.21
7/26/2020,4:15:00,1.2
7/26/2020,4:30:00,1.22
7/26/2020,4:45:00,1.19
7/26/2020,5:00:00,1.16
7/26/2020,5:15:00,1.19
7/26/2020,5:30:00,1.18
7/26/2020,5:45:00,1.16
