,key_0,choice,path,maxsum,lineloc,lineadjust,ING Stage DCP-raw,stage_filtered
512,8/24/2020 18:00,,,,,,0.06,
513,8/24/2020 21:00,0,C:\Users\sgoldst3\Inglefield\PyTrx\Seth_Examples/Inglefield_Data/INGLEFIELD_CAM/2020\INGLEFIELD_CAM_StarDot1_20200824_210000.jpg,703,395,375,0.05,
514,8/25/2020 0:00,2,C:\Users\sgoldst3\Inglefield\PyTrx\Seth_Examples/Inglefield_Data/INGLEFIELD_CAM/2020\INGLEFIELD_CAM_StarDot1_20200825_000000.jpg,342,382,372,0.05,
515,8/25/2020 3:00,2,C:\Users\sgoldst3\Inglefield\PyTrx\Seth_Examples/Inglefield_Data/INGLEFIELD_CAM/2020\INGLEFIELD_CAM_StarDot1_20200825_030000.jpg,343,383,373,,
516,8/25/2020 6:00,0,C:\Users\sgoldst3\Inglefield\PyTrx\Seth_Examples/Inglefield_Data/INGLEFIELD_CAM/2020\INGLEFIELD_CAM_StarDot1_20200825_060000.jpg,61,405,385,0.05,
517,8/25/2020 9:00,1,C:\Users\sgoldst3\Inglefield\PyTrx\Seth_Examples/Inglefield_Data/INGLEFIELD_CAM/2020\INGLEFIELD_CAM_StarDot1_20200825_090000.jpg,396,396,396,0.05,
518,8/25/2020 12:00,2,C:\Users\sgoldst3\Inglefield\PyTrx\Seth_Examples/Inglefield_Data/INGLEFIELD_CAM/2020\INGLEFIELD_CAM_StarDot1_20200825_120000.jpg,345,385,375,0.05,
519,8/25/2020 15:00,2,C:\Users\sgoldst3\Inglefield\PyTrx\Seth_Examples/Inglefield_Data/INGLEFIELD_CAM/2020\INGLEFIELD_CAM_StarDot1_20200825_150000.jpg,345,385,375,0.05,
520,8/25/2020 18:00,,,,,,,
521,8/25/2020 21:00,0,C:\Users\sgoldst3\Inglefield\PyTrx\Seth_Examples/Inglefield_Data/INGLEFIELD_CAM/2020\INGLEFIELD_CAM_StarDot1_20200825_210000.jpg,260,410,390,0.05,
522,8/26/2020 0:00,1,C:\Users\sgoldst3\Inglefield\PyTrx\Seth_Examples/Inglefield_Data/INGLEFIELD_CAM/2020\INGLEFIELD_CAM_StarDot1_20200826_000000.jpg,405,405,405,0.05,
523,8/26/2020 3:00,0,C:\Users\sgoldst3\Inglefield\PyTrx\Seth_Examples/Inglefield_Data/INGLEFIELD_CAM/2020\INGLEFIELD_CAM_StarDot1_20200826_030000.jpg,18,410,390,0.05,
524,8/26/2020 6:00,1,C:\Users\sgoldst3\Inglefield\PyTrx\Seth_Examples/Inglefield_Data/INGLEFIELD_CAM/2020\INGLEFIELD_CAM_StarDot1_20200826_060000.jpg,415,415,415,,
525,8/26/2020 9:00,1,C:\Users\sgoldst3\Inglefield\PyTrx\Seth_Examples/Inglefield_Data/INGLEFIELD_CAM/2020\INGLEFIELD_CAM_StarDot1_20200826_090000.jpg,418,418,418,,
526,8/26/2020 12:00,1,C:\Users\sgoldst3\Inglefield\PyTrx\Seth_Examples/Inglefield_Data/INGLEFIELD_CAM/2020\INGLEFIELD_CAM_StarDot1_20200826_120000.jpg,415,415,415,0.06,
527,8/26/2020 15:00,1,C:\Users\sgoldst3\Inglefield\PyTrx\Seth_Examples/Inglefield_Data/INGLEFIELD_CAM/2020\INGLEFIELD_CAM_StarDot1_20200826_150000.jpg,412,412,412,0.06,
528,8/26/2020 18:00,1,C:\Users\sgoldst3\Inglefield\PyTrx\Seth_Examples/Inglefield_Data/INGLEFIELD_CAM/2020\INGLEFIELD_CAM_StarDot1_20200826_180000.jpg,417,417,417,0.06,
529,8/26/2020 21:00,1,C:\Users\sgoldst3\Inglefield\PyTrx\Seth_Examples/Inglefield_Data/INGLEFIELD_CAM/2020\INGLEFIELD_CAM_StarDot1_20200826_210000.jpg,413,413,413,0.06,
530,8/27/2020 0:00,1,C:\Users\sgoldst3\Inglefield\PyTrx\Seth_Examples/Inglefield_Data/INGLEFIELD_CAM/2020\INGLEFIELD_CAM_StarDot1_20200827_000000.jpg,416,416,416,0.06,
531,8/27/2020 3:00,1,C:\Users\sgoldst3\Inglefield\PyTrx\Seth_Examples/Inglefield_Data/INGLEFIELD_CAM/2020\INGLEFIELD_CAM_StarDot1_20200827_030000.jpg,415,415,415,0.06,
532,8/27/2020 6:00,2,C:\Users\sgoldst3\Inglefield\PyTrx\Seth_Examples/Inglefield_Data/INGLEFIELD_CAM/2020\INGLEFIELD_CAM_StarDot1_20200827_060000.jpg,373,413,403,,
533,8/27/2020 9:00,1,C:\Users\sgoldst3\Inglefield\PyTrx\Seth_Examples/Inglefield_Data/INGLEFIELD_CAM/2020\INGLEFIELD_CAM_StarDot1_20200827_090000.jpg,403,403,403,0.06,
534,8/27/2020 12:00,2,C:\Users\sgoldst3\Inglefield\PyTrx\Seth_Examples/Inglefield_Data/INGLEFIELD_CAM/2020\INGLEFIELD_CAM_StarDot1_20200827_120000.jpg,372,412,402,0.06,
535,8/27/2020 15:00,0,C:\Users\sgoldst3\Inglefield\PyTrx\Seth_Examples/Inglefield_Data/INGLEFIELD_CAM/2020\INGLEFIELD_CAM_StarDot1_20200827_150000.jpg,282,410,390,0.06,
536,8/27/2020 18:00,0,C:\Users\sgoldst3\Inglefield\PyTrx\Seth_Examples/Inglefield_Data/INGLEFIELD_CAM/2020\INGLEFIELD_CAM_StarDot1_20200827_180000.jpg,83,410,390,,
537,8/27/2020 21:00,1,C:\Users\sgoldst3\Inglefield\PyTrx\Seth_Examples/Inglefield_Data/INGLEFIELD_CAM/2020\INGLEFIELD_CAM_StarDot1_20200827_210000.jpg,400,400,400,0.06,
538,8/28/2020 0:00,2,C:\Users\sgoldst3\Inglefield\PyTrx\Seth_Examples/Inglefield_Data/INGLEFIELD_CAM/2020\INGLEFIELD_CAM_StarDot1_20200828_000000.jpg,347,387,377,0.05,
539,8/28/2020 3:00,1,C:\Users\sgoldst3\Inglefield\PyTrx\Seth_Examples/Inglefield_Data/INGLEFIELD_CAM/2020\INGLEFIELD_CAM_StarDot1_20200828_030000.jpg,403,403,403,0.05,
540,8/28/2020 6:00,1,C:\Users\sgoldst3\Inglefield\PyTrx\Seth_Examples/Inglefield_Data/INGLEFIELD_CAM/2020\INGLEFIELD_CAM_StarDot1_20200828_060000.jpg,402,402,402,0.05,
541,8/28/2020 9:00,1,C:\Users\sgoldst3\Inglefield\PyTrx\Seth_Examples/Inglefield_Data/INGLEFIELD_CAM/2020\INGLEFIELD_CAM_StarDot1_20200828_090000.jpg,401,401,401,,
542,8/28/2020 12:00,1,C:\Users\sgoldst3\Inglefield\PyTrx\Seth_Examples/Inglefield_Data/INGLEFIELD_CAM/2020\INGLEFIELD_CAM_StarDot1_20200828_120000.jpg,402,402,402,0.05,
543,8/28/2020 15:00,1,C:\Users\sgoldst3\Inglefield\PyTrx\Seth_Examples/Inglefield_Data/INGLEFIELD_CAM/2020\INGLEFIELD_CAM_StarDot1_20200828_150000.jpg,401,401,401,,
544,8/28/2020 18:00,,,,,,0.05,
545,8/28/2020 21:00,2,C:\Users\sgoldst3\Inglefield\PyTrx\Seth_Examples/Inglefield_Data/INGLEFIELD_CAM/2020\INGLEFIELD_CAM_StarDot1_20200828_210000.jpg,347,387,377,,
546,8/29/2020 0:00,1,C:\Users\sgoldst3\Inglefield\PyTrx\Seth_Examples/Inglefield_Data/INGLEFIELD_CAM/2020\INGLEFIELD_CAM_StarDot1_20200829_000000.jpg,402,402,402,0.05,
547,8/29/2020 3:00,1,C:\Users\sgoldst3\Inglefield\PyTrx\Seth_Examples/Inglefield_Data/INGLEFIELD_CAM/2020\INGLEFIELD_CAM_StarDot1_20200829_030000.jpg,393,393,393,0.05,
548,8/29/2020 6:00,1,C:\Users\sgoldst3\Inglefield\PyTrx\Seth_Examples/Inglefield_Data/INGLEFIELD_CAM/2020\INGLEFIELD_CAM_StarDot1_20200829_060000.jpg,413,413,413,,
549,8/29/2020 9:00,0,C:\Users\sgoldst3\Inglefield\PyTrx\Seth_Examples/Inglefield_Data/INGLEFIELD_CAM/2020\INGLEFIELD_CAM_StarDot1_20200829_090000.jpg,682,410,390,0.05,
550,8/29/2020 12:00,0,C:\Users\sgoldst3\Inglefield\PyTrx\Seth_Examples/Inglefield_Data/INGLEFIELD_CAM/2020\INGLEFIELD_CAM_StarDot1_20200829_120000.jpg,70,410,390,0.05,
551,8/29/2020 15:00,1,C:\Users\sgoldst3\Inglefield\PyTrx\Seth_Examples/Inglefield_Data/INGLEFIELD_CAM/2020\INGLEFIELD_CAM_StarDot1_20200829_150000.jpg,409,409,409,,
552,8/29/2020 18:00,0,C:\Users\sgoldst3\Inglefield\PyTrx\Seth_Examples/Inglefield_Data/INGLEFIELD_CAM/2020\INGLEFIELD_CAM_StarDot1_20200829_180000.jpg,682,410,390,,
553,8/29/2020 21:00,2,C:\Users\sgoldst3\Inglefield\PyTrx\Seth_Examples/Inglefield_Data/INGLEFIELD_CAM/2020\INGLEFIELD_CAM_StarDot1_20200829_210000.jpg,346,386,376,,
554,8/30/2020 0:00,2,C:\Users\sgoldst3\Inglefield\PyTrx\Seth_Examples/Inglefield_Data/INGLEFIELD_CAM/2020\INGLEFIELD_CAM_StarDot1_20200830_000000.jpg,382,422,412,,
555,8/30/2020 3:00,2,C:\Users\sgoldst3\Inglefield\PyTrx\Seth_Examples/Inglefield_Data/INGLEFIELD_CAM/2020\INGLEFIELD_CAM_StarDot1_20200830_030000.jpg,372,412,402,0.05,
556,8/30/2020 6:00,1,C:\Users\sgoldst3\Inglefield\PyTrx\Seth_Examples/Inglefield_Data/INGLEFIELD_CAM/2020\INGLEFIELD_CAM_StarDot1_20200830_060000.jpg,404,404,404,0.05,
557,8/30/2020 9:00,2,C:\Users\sgoldst3\Inglefield\PyTrx\Seth_Examples/Inglefield_Data/INGLEFIELD_CAM/2020\INGLEFIELD_CAM_StarDot1_20200830_090000.jpg,371,411,401,0.05,
558,8/30/2020 12:00,0,C:\Users\sgoldst3\Inglefield\PyTrx\Seth_Examples/Inglefield_Data/INGLEFIELD_CAM/2020\INGLEFIELD_CAM_StarDot1_20200830_120000.jpg,280,410,390,0.05,
559,8/30/2020 15:00,0,C:\Users\sgoldst3\Inglefield\PyTrx\Seth_Examples/Inglefield_Data/INGLEFIELD_CAM/2020\INGLEFIELD_CAM_StarDot1_20200830_150000.jpg,283,410,390,,
560,8/30/2020 18:00,,,,,,0.05,
561,8/30/2020 21:00,1,C:\Users\sgoldst3\Inglefield\PyTrx\Seth_Examples/Inglefield_Data/INGLEFIELD_CAM/2020\INGLEFIELD_CAM_StarDot1_20200830_210000.jpg,403,403,403,0.05,
562,8/31/2020 0:00,2,C:\Users\sgoldst3\Inglefield\PyTrx\Seth_Examples/Inglefield_Data/INGLEFIELD_CAM/2020\INGLEFIELD_CAM_StarDot1_20200831_000000.jpg,372,412,402,0.05,
563,8/31/2020 3:00,1,C:\Users\sgoldst3\Inglefield\PyTrx\Seth_Examples/Inglefield_Data/INGLEFIELD_CAM/2020\INGLEFIELD_CAM_StarDot1_20200831_030000.jpg,405,405,405,,
564,8/31/2020 6:00,1,C:\Users\sgoldst3\Inglefield\PyTrx\Seth_Examples/Inglefield_Data/INGLEFIELD_CAM/2020\INGLEFIELD_CAM_StarDot1_20200831_060000.jpg,414,414,414,,
565,8/31/2020 9:00,2,C:\Users\sgoldst3\Inglefield\PyTrx\Seth_Examples/Inglefield_Data/INGLEFIELD_CAM/2020\INGLEFIELD_CAM_StarDot1_20200831_090000.jpg,373,413,403,0.05,
566,8/31/2020 12:00,1,C:\Users\sgoldst3\Inglefield\PyTrx\Seth_Examples/Inglefield_Data/INGLEFIELD_CAM/2020\INGLEFIELD_CAM_StarDot1_20200831_120000.jpg,416,416,416,,
567,8/31/2020 15:00,1,C:\Users\sgoldst3\Inglefield\PyTrx\Seth_Examples/Inglefield_Data/INGLEFIELD_CAM/2020\INGLEFIELD_CAM_StarDot1_20200831_150000.jpg,416,416,416,,
568,8/31/2020 18:00,,,,,,0.05,
569,8/31/2020 21:00,1,C:\Users\sgoldst3\Inglefield\PyTrx\Seth_Examples/Inglefield_Data/INGLEFIELD_CAM/2020\INGLEFIELD_CAM_StarDot1_20200831_210000.jpg,419,419,419,0.05,
570,9/1/2020 0:00,1,C:\Users\sgoldst3\Inglefield\PyTrx\Seth_Examples/Inglefield_Data/INGLEFIELD_CAM/2020\INGLEFIELD_CAM_StarDot1_20200901_000000.jpg,419,419,419,0.03,
571,9/1/2020 3:00,1,C:\Users\sgoldst3\Inglefield\PyTrx\Seth_Examples/Inglefield_Data/INGLEFIELD_CAM/2020\INGLEFIELD_CAM_StarDot1_20200901_030000.jpg,426,426,426,0,
572,9/1/2020 6:00,1,C:\Users\sgoldst3\Inglefield\PyTrx\Seth_Examples/Inglefield_Data/INGLEFIELD_CAM/2020\INGLEFIELD_CAM_StarDot1_20200901_060000.jpg,421,421,421,0,
573,9/1/2020 9:00,1,C:\Users\sgoldst3\Inglefield\PyTrx\Seth_Examples/Inglefield_Data/INGLEFIELD_CAM/2020\INGLEFIELD_CAM_StarDot1_20200901_090000.jpg,420,420,420,,
574,9/1/2020 12:00,1,C:\Users\sgoldst3\Inglefield\PyTrx\Seth_Examples/Inglefield_Data/INGLEFIELD_CAM/2020\INGLEFIELD_CAM_StarDot1_20200901_120000.jpg,421,421,421,0,
575,9/1/2020 15:00,1,C:\Users\sgoldst3\Inglefield\PyTrx\Seth_Examples/Inglefield_Data/INGLEFIELD_CAM/2020\INGLEFIELD_CAM_StarDot1_20200901_150000.jpg,423,423,423,0.03,
576,9/1/2020 18:00,2,C:\Users\sgoldst3\Inglefield\PyTrx\Seth_Examples/Inglefield_Data/INGLEFIELD_CAM/2020\INGLEFIELD_CAM_StarDot1_20200901_180000.jpg,365,405,395,,
577,9/1/2020 21:00,1,C:\Users\sgoldst3\Inglefield\PyTrx\Seth_Examples/Inglefield_Data/INGLEFIELD_CAM/2020\INGLEFIELD_CAM_StarDot1_20200901_210000.jpg,424,424,424,0.05,
